,물품대분류,상품명,물품판매량,제품단가,재구매기간0-10,재구매기간11-20,재구매기간21-30,재구매기간31-40,재구매기간41-50,재구매기간51-60,재구매기간61-70,재구매기간71-80,재구매기간81-90,재구매기간91-100,재구매기간101-
2546,물티슈,릴리유 도톰한 하트엠보싱 아기물티슈 캡형 80매X10팩,443,19127,10.0,3.0,3.0,1.0,2.0,,3.0,1.0,2.0,2.0,1.0
2547,물티슈,릴리유 무민 리미티드 아기물티슈 캡형 80매X10팩,1003,13110,34.0,15.0,12.0,15.0,13.0,4.0,5.0,4.0,4.0,3.0,17.0
2548,물티슈,릴리유 무민 시그니처 아기물티슈 캡형 72매X8팩,476,19051,7.0,5.0,5.0,4.0,2.0,2.0,7.0,2.0,7.0,2.0,9.0
2549,물티슈,릴리유 물티슈 세트,116,35800,,,,,,,,,,,
2550,물티슈,릴리유 촉촉한 아기물티슈 캡형 80매X10팩,20,20280,1.0,,,,,,,,,,
2551,물티슈,릴리유 촉촉한 아기물티슈 휴대형 20매X20팩,55,14658,,,,,,,,,,,
2552,물티슈,릴리유 포근한 하트엠보싱 아기물티슈 캡형 72매X10팩,33,21697,,,,,,,,,,,
2553,물티슈,릴리유 퓨어 무민 스프링에디션 캡형 64매X10팩,226,14050,22.0,2.0,2.0,3.0,,,1.0,,,,4.0
2554,물티슈,릴리유 퓨어골드 무민에디션 아기물티슈 캡형 80매X8팩,533,16689,11.0,,5.0,3.0,2.0,,1.0,1.0,2.0,,6.0
2555,물티슈,릴리유 퓨어골드 무민에디션 아기물티슈 캡형 80매X8팩 + 닥터마밍 라이트 아기물티슈 휴대형 20매X20팩,28,27643,1.0,,,,,,,,,,
2556,물티슈,릴리유 퓨어골드 아기물티슈 캡형 80매X10팩,242,18936,2.0,,,2.0,,2.0,,,,,3.0
2557,물티슈,릴리유 퓨어골드 아기물티슈 캡형 80매X10팩 X 2박스,102,37555,1.0,,,,,,1.0,,1.0,,2.0
2558,물티슈,릴리유 퓨어그린 무민에디션 아기물티슈 캡형 80매X10팩,72,22643,2.0,,1.0,2.0,1.0,,,,,,
2559,물티슈,릴리유 퓨어그린 아기물티슈 캡형 80매X10팩,63,20487,1.0,,,,,,,,,2.0,
2560,물티슈,릴리유 퓨어미니 무민에디션 아기물티슈 20매 X 16개입,31,12306,,,,,,,,,,,
2561,물티슈,릴리유 퓨어핑크 무민에디션 아기물티슈 캡형 80매X10팩,54,19428,2.0,1.0,,,,,,,,,
2562,물티슈,릴리유 퓨어핑크 아기물티슈 캡형 72매X20팩,279,22929,6.0,6.0,1.0,,,3.0,,2.0,,1.0,
2563,물티슈,릴리유 퓨어핑크 아기물티슈 캡형 80매X10팩,168,18159,6.0,3.0,3.0,1.0,1.0,,,,1.0,,1.0
2564,물티슈,하기스 내츄럴케어 물티슈 캡형 80매 X 24팩,4,29900,,,,,,,,,,,
2565,물티슈,하기스 네이처메이드 물티슈 캡형 55gsm 72매x10팩,63,18068,1.0,,,2.0,,1.0,2.0,,,,
2566,물티슈,하기스 네이처메이드 물티슈 캡형 65gsm 72매x10팩,44,19557,,,,1.0,,,,,,,
2567,물티슈,하기스 네이처메이드 물티슈 캡형 70gsm 64매x10팩,31,24116,,,,1.0,,,,,1.0,,
2568,물티슈,하기스 네이처메이드 밤부 물티슈 캡형 70매X10팩,12,34900,1.0,,,,,,,,,,
2569,물티슈,하기스 네이처메이드 밤부 물티슈 휴대용 20매X12팩,15,19093,,,,,,,,,,,
2570,물티슈,하기스 뉴본케어 물티슈 캡형 64매X10팩,263,19963,2.0,,7.0,1.0,,1.0,,,,2.0,5.0
2571,물티슈,하기스 모이스처케어 물티슈 캡형 72매X10팩,208,17617,2.0,2.0,,4.0,,1.0,1.0,1.0,2.0,1.0,7.0
2572,물티슈,하기스 수딩케어 물티슈 64매 X 16팩,12,26975,,,,,,,,,,,
2573,물티슈,하기스 수딩케어 물티슈 캡형 64매X10팩,489,18732,9.0,3.0,3.0,6.0,3.0,5.0,2.0,,4.0,,15.0
2574,물티슈,하기스 수딩케어 물티슈 캡형 72매 X 24팩,150,30897,,,,,,,,,,,
2575,체험팩,(증정) 하기스 매직팬티 컴포트 4단계 공용 20매(팬티형/체험팩) (EA),2,0,,,,,,,,,,,
2576,체험팩,(하기스위크) 2020 하기스 매직 컴포트 3단계 공용 20매(밴드형/체험팩) (EA),1,4900,,,,,,,,,,,
2577,체험팩,(하기스위크) NEW 하기스 네이처메이드 팬티 3단계 남아 20매(팬티형/체험팩) (EA),1,5900,,,,,,,,,,,
2578,체험팩,(하기스위크) 하기스 샘플러 3단계 남아(밴드형) 3종 + 매직팬티 컴포트 20매 증정,2,0,,,,,,,,,,,
2579,체험팩,(하기스위크) 하기스 샘플러 3단계 여아(밴드형) 3종 + 매직팬티 컴포트 20매 증정,1,0,,,,,,,,,,,
2580,체험팩,[2019년형] 하기스 에어솔솔 썸머기저귀 3단계 공용 20매(밴드형/체험팩),865,6040,6.0,1.0,2.0,,,,,1.0,,,1.0
2581,체험팩,[2019년형] 하기스 에어솔솔 썸머팬티 4단계 남아용 20매(팬티형/체험팩),452,7280,4.0,2.0,,1.0,2.0,,,,,1.0,
2582,체험팩,[드시모네] [체험팩] 드시모네 베이비 캡슐 6일분,2,7950,,,,,,,,,,,
2583,체험팩,[드시모네] [체험팩] 드시모네 키즈 블루베리향 5포,2,5900,,,,,,,,,,,
2584,체험팩,[드시모네] [체험팩] 드시모네 키즈 블루베리향/쿠키크림향 5포,6,5900,1.0,,,,,,,,,,
2585,체험팩,[드시모네] [체험팩] 드시모네 키즈 쿠키크림향 5포,4,5900,,,,,,,,,,,
2586,체험팩,[드시모네] [체험팩] 드시모네 키즈프리미엄 5포,10,10610,,,,,,,,,,,
2587,체험팩,[증정] 하기스 매직팬티 컴포트 3단계 공용 20매(팬티형/체험팩) (EA),1,0,,,,,,,,,,,
2588,체험팩,[하기스 밴드 샘플러 시즌2_3단계 남아] + 매직팬티 컴포트핏 체험팩,167,24160,2.0,,,,,,,,,,
2589,체험팩,[하기스 밴드 샘플러 시즌2_3단계 여아] + 매직팬티 컴포트핏 체험팩,119,24160,1.0,,,,,,,,,,
2590,체험팩,[하기스 샘플러_3단계 남아] + 네이처팬티 체험팩,45,27880,,,,,,,,,,,
2591,체험팩,[하기스 샘플러_3단계 남아] + 매직핏팬티 체험팩,106,27920,1.0,,,1.0,,,,,,,
2592,체험팩,[하기스 샘플러_3단계 여아] + 네이처팬티 체험팩,67,27880,3.0,,,,,,,,,,
2593,체험팩,[하기스 샘플러_3단계 여아] + 매직핏팬티 체험팩,121,27920,3.0,,1.0,,,,,,,,
2594,체험팩,[하기스 팬티 샘플러 시즌2_3단계 남아] + 맥스드라이 팬티 체험팩,161,27880,,,,,,,,,,,
2595,체험팩,[하기스 팬티 샘플러 시즌2_3단계 여아] + 맥스드라이 팬티 체험팩,173,27880,,,,,1.0,,,,,,
2596,체험팩,2020 하기스 매직 컴포트 3단계 공용 20매(밴드형/체험팩),1340,4900,12.0,3.0,2.0,1.0,,1.0,,1.0,,,5.0
2597,체험팩,2020 하기스 매직 컴포트 3단계 공용 20매(밴드형/체험팩) (EA),76,4900,,,,,,,,,,,
2598,체험팩,2020 하기스 매직팬티 컴포트 3단계 남아 20매(팬티형/체험팩),685,5376,9.0,2.0,,1.0,,,,,1.0,,
2599,체험팩,2020 하기스 매직팬티 컴포트 3단계 남아 20매(팬티형/체험팩) (EA),38,5900,1.0,,,,,,,,,,
2600,체험팩,2020 하기스 매직팬티 컴포트 3단계 여아 20매(팬티형/체험팩),705,5348,3.0,2.0,,,,,,1.0,,,
2601,체험팩,2020 하기스 매직팬티 컴포트 3단계 여아 20매(팬티형/체험팩) (EA),32,5900,,,,,,,,,,,
2602,체험팩,2020 하기스 매직팬티 컴포트 4단계 남아 20매(팬티형/체험팩),1072,5900,10.0,3.0,1.0,1.0,,,,,,,
2603,체험팩,2020 하기스 매직팬티 컴포트 4단계 남아 20매(팬티형/체험팩) (EA),84,5900,1.0,,,,,,,,,,
2604,체험팩,2020 하기스 매직팬티 컴포트 4단계 여아 20매(팬티형/체험팩),922,5900,10.0,3.0,,1.0,,,,,,,
2605,체험팩,2020 하기스 매직팬티 컴포트 4단계 여아 20매(팬티형/체험팩) (EA),111,5900,2.0,,,,,,,,,,
2606,체험팩,NEW 하기스 네이처메이드 3단계 남아 20매(밴드형/체험팩),123,5900,2.0,,,,,,,,,,
2607,체험팩,NEW 하기스 네이처메이드 3단계 남아 20매(밴드형/체험팩) (EA),74,5900,1.0,,,,,,,,,,
2608,체험팩,NEW 하기스 네이처메이드 3단계 여아 20매(밴드형/체험팩),149,5900,1.0,,,,,,,,,,
2609,체험팩,NEW 하기스 네이처메이드 3단계 여아 20매(밴드형/체험팩) (EA),72,5900,,,,,,,,,,,
2610,체험팩,NEW 하기스 네이처메이드 팬티 3단계 남아 20매(팬티형/체험팩),96,5900,,,,,,,,,,,
2611,체험팩,NEW 하기스 네이처메이드 팬티 3단계 남아 20매(팬티형/체험팩) (EA),107,5900,,,,,,,,,,,
2612,체험팩,NEW 하기스 네이처메이드 팬티 3단계 여아 20매(팬티형/체험팩),127,5900,1.0,,,,,,,,,,
2613,체험팩,NEW 하기스 네이처메이드 팬티 3단계 여아 20매(팬티형/체험팩) (EA),125,5900,1.0,,,,,,,,,,
2614,체험팩,NEW 하기스 네이처메이드 팬티 4단계 남아 20매(팬티형/체험팩),410,6900,3.0,,,,,,,,,,
2615,체험팩,NEW 하기스 네이처메이드 팬티 4단계 남아 20매(팬티형/체험팩) (EA),230,6900,,,,,,,,,,,
2616,체험팩,NEW 하기스 네이처메이드 팬티 4단계 여아 20매(팬티형/체험팩),393,6900,,1.0,,,,,,,,,
2617,체험팩,NEW 하기스 네이처메이드 팬티 4단계 여아 20매(팬티형/체험팩) (EA),179,6900,,,,,,,,,,,
2618,체험팩,NEW 하기스 맥스드라이 3단계 공용 20매(밴드형/체험팩),633,5900,4.0,,,,,,,,,,
2619,체험팩,NEW 하기스 맥스드라이 3단계 공용 20매(밴드형/체험팩) (EA),176,5900,2.0,,,,,,,,,,
2620,체험팩,NEW 하기스 맥스드라이 팬티 3단계 공용 20매(팬티형/체험팩),604,5900,,,,,,,,,,,
2621,체험팩,NEW 하기스 맥스드라이 팬티 3단계 공용 20매(팬티형/체험팩) (EA),246,5900,3.0,,,,,,,,,,
2622,체험팩,NEW 하기스 맥스드라이 팬티 4단계 공용 20매(팬티형/체험팩),840,6900,10.0,3.0,,,,,,,,,
2623,체험팩,NEW 하기스 맥스드라이 팬티 4단계 공용 20매(팬티형/체험팩) (EA),272,6900,1.0,,,,,,,,,,
2624,체험팩,NEW 하기스 맥스드라이 팬티 5단계 공용 20매(팬티형/체험팩),472,7900,8.0,,1.0,1.0,,1.0,,,,,
2625,체험팩,NEW 하기스 맥스드라이 팬티 5단계 공용 20매(팬티형/체험팩) (EA),286,7900,1.0,,,,,,,,,,
2626,체험팩,맘큐 허그박스,12077,3000,9.0,,,,,,1.0,,,,
2627,체험팩,하기스 네이처메이드 3단계 남아 20매(밴드형/체험팩),207,6040,6.0,4.0,1.0,,1.0,1.0,,,,,
2628,체험팩,하기스 네이처메이드 3단계 여아 20매(밴드형/체험팩),272,6040,5.0,6.0,6.0,1.0,4.0,1.0,1.0,1.0,1.0,,
2629,체험팩,하기스 네이처메이드 오가닉 1단계 공용 20매(밴드형/체험팩),245,9700,1.0,1.0,,,,,,,,,
2630,체험팩,하기스 네이처메이드 오가닉 1단계 공용 20매(밴드형/체험팩) (EA),50,5238,3.0,,,,,,,,,,
2631,체험팩,하기스 네이처메이드 오가닉 2단계 남아 20매(밴드형/체험팩),120,10600,,,,,,,,,,,
2632,체험팩,하기스 네이처메이드 오가닉 2단계 남아 20매(밴드형/체험팩) (EA),2,5300,,,,,,,,,,,
2633,체험팩,하기스 네이처메이드 오가닉 2단계 여아 20매(밴드형/체험팩),132,10600,,1.0,,1.0,,,,,,,
2634,체험팩,하기스 네이처메이드 오가닉 2단계 여아 20매(밴드형/체험팩) (EA),9,6478,,,,,,,,,,,
2635,체험팩,하기스 네이처메이드 오가닉 3단계 남아 20매(밴드형/체험팩),168,12700,2.0,,,,,,,,,,
2636,체험팩,하기스 네이처메이드 오가닉 3단계 남아 20매(밴드형/체험팩) (EA),65,6545,,,,,,,,,,,
2637,체험팩,하기스 네이처메이드 오가닉 3단계 여아 20매(밴드형/체험팩),173,12700,2.0,,,,,,,,,,
2638,체험팩,하기스 네이처메이드 오가닉 3단계 여아 20매(밴드형/체험팩) (EA),60,6562,,,,,,,,,,,
2639,체험팩,하기스 네이처메이드 팬티 3단계 남아 20매(팬티형/체험팩),494,7280,4.0,2.0,4.0,3.0,,1.0,,,,,
2640,체험팩,하기스 네이처메이드 팬티 3단계 여아 20매(팬티형/체험팩),531,7280,5.0,4.0,1.0,1.0,1.0,,,2.0,,,1.0
2641,체험팩,하기스 네이처메이드 팬티 4단계 남아 20매(팬티형/체험팩),196,7280,6.0,6.0,7.0,,,,,,,,
2642,체험팩,하기스 네이처메이드 팬티 4단계 여아 20매(팬티형/체험팩),153,7280,8.0,1.0,3.0,,,,,,,,
2643,체험팩,하기스 매직팬티 컴포트핏 3단계 남아 20매(팬티형/체험팩),216,6040,1.0,1.0,,,,,,,,,
2644,체험팩,하기스 매직팬티 컴포트핏 3단계 여아 20매(팬티형/체험팩),173,6040,,1.0,,,,,,,,,
2645,체험팩,하기스 매직팬티 컴포트핏 4단계 남아 20매(팬티형/체험팩),223,7280,1.0,,,,,,,,,,
2646,체험팩,하기스 매직팬티 컴포트핏 4단계 여아 20매(팬티형/체험팩),241,7280,,2.0,,,,,,,,,
2647,체험팩,하기스 매직핏기저귀 3단계 공용 20매(밴드형/체험팩),244,5718,2.0,1.0,1.0,1.0,,1.0,,,,,1.0
2648,체험팩,하기스 매직핏팬티 3단계 남아 20매(팬티형/체험팩),95,6040,2.0,2.0,1.0,,,,,,,,
2649,체험팩,하기스 매직핏팬티 3단계 여아 20매(팬티형/체험팩),105,6040,1.0,1.0,,,1.0,,,,,,
2650,체험팩,하기스 매직핏팬티 4단계 남아 20매(팬티형/체험팩),146,6656,1.0,2.0,1.0,,,1.0,1.0,,,,
2651,체험팩,하기스 매직핏팬티 4단계 여아 20매(팬티형/체험팩),150,6654,2.0,,,2.0,,2.0,,,,,
2652,체험팩,하기스 맥스드라이 3단계 공용 20매(밴드형/체험팩),2184,6040,17.0,14.0,10.0,3.0,7.0,3.0,3.0,3.0,,1.0,1.0
2653,체험팩,하기스 맥스드라이 팬티 3단계 남아 20매(팬티형/체험팩),566,7280,4.0,3.0,,1.0,,,,,,,
2654,체험팩,하기스 맥스드라이 팬티 3단계 여아 20매(팬티형/체험팩),549,7280,2.0,1.0,,,1.0,,,,,,
2655,체험팩,하기스 맥스드라이 팬티 4단계 남아 20매(팬티형/체험팩),1211,7280,16.0,5.0,7.0,4.0,2.0,4.0,1.0,1.0,,1.0,5.0
2656,체험팩,하기스 맥스드라이 팬티 4단계 여아 20매(팬티형/체험팩),1110,7280,11.0,4.0,12.0,5.0,3.0,,,2.0,2.0,,2.0
2657,체험팩,하기스 샘플러 3단계 남아(밴드형) 3종 + 매직팬티 컴포트 20매 증정,2,0,,,,,,,,,,,
2658,체험팩,하기스 샘플러 3단계 여아(팬티형) 3종 + 매직팬티 컴포트 20매 증정,8,0,1.0,,,,,,,,,,
2659,체험팩,하기스 샘플러 4단계 여아(팬티형) 3종,1,0,,,,,,,,,,,
2660,체험팩,하기스 에어솔솔 기저귀 3단계 공용 20매(밴드형/체험팩),24,4900,,,,,,,,,,,
2661,체험팩,하기스 에어솔솔 썸머기저귀 3단계 공용 20매(밴드형/체험팩),128,6040,1.0,,,,,,,,,,
2662,체험팩,하기스 에어솔솔 썸머팬티 4단계 남아용 20매(팬티형/체험팩),77,7280,1.0,,,,,,,,,,
2663,체험팩,하기스 에어솔솔 팬티 4단계 여아용 20매(팬티형/체험팩),94,5980,1.0,,,,,,,,,,
2664,팬티,[9/9발송예약판매] 2020 하기스 매직팬티 컴포트 4단계 남아 132매,8,66800,,,,,,,,,,,
2665,팬티,[9/9발송예약판매] 2020 하기스 매직팬티 컴포트 4단계 여아 132매,4,100200,,,,,,,,,,,
2666,팬티,[2019년형] 하기스 물놀이팬티 3단계 공용 10매 (팬티형),166,12877,,1.0,,,,,,,,,
2667,팬티,[2019년형] 하기스 물놀이팬티 3단계 공용 10매 (팬티형) (EA),28,12294,,,,,,,,,,,
2668,팬티,[2019년형] 하기스 물놀이팬티 4단계 공용 10매 (팬티형),141,13387,,,,,,,,,,,1.0
2669,팬티,[2019년형] 하기스 물놀이팬티 4단계 공용 10매 (팬티형) (EA),64,12055,,,,,,,,,,,
2670,팬티,[2019년형] 하기스 물놀이팬티 5단계 공용 10매 (팬티형),70,16071,,,,,,,,,,,
2671,팬티,[2019년형] 하기스 물놀이팬티 5단계 공용 10매 (팬티형) (EA),28,14759,1.0,,,,,,,,,,
2672,팬티,[2019년형] 하기스 물놀이팬티 6단계 공용 10매 (팬티형),17,15000,,,,,,,,,,,
2673,팬티,[2019년형] 하기스 물놀이팬티 6단계 공용 10매 (팬티형) (EA),4,14250,,,,,,,,,,,
2674,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 3단계 남아용 112매(팬티형),256,51623,1.0,7.0,6.0,4.0,2.0,1.0,,,,,
2675,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 3단계 남아용 112매(팬티형) + 물놀이팬티 3단계 공용 10매 (팬티형),4,59860,,,,,,,,,,,
2676,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 3단계 여아용 112매(팬티형),354,47594,7.0,4.0,4.0,5.0,2.0,1.0,1.0,,1.0,,2.0
2677,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 3단계 여아용 112매(팬티형) + 물놀이팬티 3단계 공용 10매 (팬티형),8,59860,,,,,,,,,,,
2678,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 4단계 남아용 96매(팬티형),335,62063,4.0,13.0,10.0,6.0,4.0,2.0,5.0,1.0,3.0,,2.0
2679,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 4단계 남아용 96매(팬티형) + 물놀이팬티 4단계 공용 10매 (팬티형),11,65302,,,,,,,,,,,
2680,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 4단계 여아용 96매(팬티형),263,59965,2.0,9.0,3.0,7.0,1.0,1.0,,1.0,2.0,1.0,1.0
2681,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 4단계 여아용 96매(팬티형) + 물놀이팬티 4단계 공용 10매 (팬티형),9,59860,,,,,,,,,,,
2682,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 5단계 남아용 80매(팬티형),285,62648,6.0,8.0,7.0,3.0,6.0,3.0,,1.0,2.0,,1.0
2683,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 5단계 남아용 80매(팬티형) + 물놀이팬티 5단계 공용 10매(팬티형),10,62360,,,,,,,,,,,
2684,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 5단계 여아용 80매(팬티형),224,59781,2.0,6.0,5.0,1.0,2.0,2.0,,4.0,2.0,1.0,2.0
2685,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 5단계 여아용 80매(팬티형) + 물놀이팬티 5단계 공용 10매 (팬티형),11,62360,,,,,,,,,,,
2686,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 6단계 남아용 68매(팬티형),52,68308,,,2.0,2.0,,,,1.0,,1.0,
2687,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 6단계 남아용 68매(팬티형) + 물놀이팬티 6단계 공용 10매(팬티형),4,62360,,,,,,,,,,,
2688,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 6단계 여아용 68매(팬티형),76,65432,,2.0,2.0,4.0,,1.0,,,,,1.0
2689,팬티,[2019년형] 하기스 에어솔솔 썸머팬티 6단계 여아용 68매(팬티형) + 물놀이팬티 6단계 공용 10매(팬티형),3,62360,,,,,,,,,,,
2690,팬티,[우주정거장 증정] 굿나이트 남아 대형 80매(팬티형),13,71040,1.0,,,,,1.0,,,1.0,,
2691,팬티,[우주정거장 증정] 굿나이트 남아 중형 96매(팬티형),10,71040,,,,,,,,,,,
2692,팬티,[우주정거장 증정] 굿나이트 여아 대형 80매(팬티형),3,71040,,,,1.0,,,,,,,
2693,팬티,[우주정거장 증정] 굿나이트 여아 중형 96매(팬티형),3,71040,,,,,,,,,,,
2694,팬티,"[쿠폰적용가32,960원] 하기스 맥스드라이 팬티 3단계 남아 116매(팬티형)",1,47360,,,,,,,,,,,
2695,팬티,"[쿠폰적용가32,960원] 하기스 맥스드라이 팬티 3단계 여아 116매(팬티형)",1,47360,,,,,,,,,,,
2696,팬티,"[쿠폰적용가32,960원] 하기스 맥스드라이 팬티 4단계 남아 96매(팬티형)",2,71040,,,,,,,,,,,
2697,팬티,"[쿠폰적용가32,960원] 하기스 맥스드라이 팬티 5단계 남아 80매(팬티형)",4,47360,,,,,,,,,,,
2698,팬티,"[쿠폰적용가32,960원] 하기스 맥스드라이 팬티 5단계 여아 80매(팬티형)",2,47360,,,,,,,,,,,
2699,팬티,"[쿠폰적용가32,960원] 하기스 맥스드라이 팬티 6단계 남아 68매(팬티형)",1,94720,,,,,,,,,,,
2700,팬티,"[쿠폰적용가37,520원] 하기스 네이처메이드 팬티 3단계 남아 116매(팬티형)",1,53920,,,,,,,,,,,
2701,팬티,"[쿠폰적용가37,520원] 하기스 네이처메이드 팬티 3단계 여아 116매(팬티형)",3,53920,,,,,,,,,,,
2702,팬티,"[쿠폰적용가37,520원] 하기스 네이처메이드 팬티 4단계 남아 96매(팬티형)",10,70096,,,,,,,,,,,
2703,팬티,"[쿠폰적용가37,520원] 하기스 네이처메이드 팬티 4단계 여아 96매(팬티형)",6,71893,,,,,,,,,,,
2704,팬티,"[쿠폰적용가37,520원] 하기스 네이처메이드 팬티 5단계 남아 80매(팬티형)",7,92434,,,,,,,,,,,
2705,팬티,"[쿠폰적용가37,520원] 하기스 네이처메이드 팬티 5단계 여아 80매(팬티형)",4,107840,,,,,,,,,,,
2706,팬티,"[쿠폰적용가37,520원] 하기스 네이처메이드 팬티 6단계 남아 68매(팬티형)",1,53920,,,,,,,,,,,
2707,팬티,"[쿠폰적용가37,520원] 하기스 네이처메이드 팬티 6단계 여아 68매(팬티형)",1,107840,,,,,,,,,,,
2708,팬티,"[쿠폰적용가44,730원] 하기스 매직핏 꿀벅지 아기용 팬티 4단계 공용 152매(팬티형)",1,74560,,,,,,,,,,,
2709,팬티,"[쿠폰적용가44,730원] 하기스 매직핏팬티 3단계 남아 184매(팬티형)",7,74560,,,,,,,,,,,
2710,팬티,"[쿠폰적용가44,730원] 하기스 매직핏팬티 3단계 여아 184매(팬티형)",1,74560,,,,,,,,,,,
